athlete_id,games,year,season,city,sport,event,medal
4226,1972 Summer,1972,Summer,Munich,Shooting,Shooting Mixed Trap,NA
4226,1976 Summer,1976,Summer,Montreal,Shooting,Shooting Mixed Trap,NA
4227,1956 Summer,1956,Summer,Melbourne,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
4227,1960 Summer,1960,Summer,Roma,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
4228,1920 Summer,1920,Summer,Antwerpen,Boxing,Boxing Men's Flyweight,NA
4229,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Double Sculls,Bronze
4230,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Foil, Individual",NA
4230,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's epee, Individual",NA
4230,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Sabre, Individual",NA
4230,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's Foil, Team",NA
4230,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's epee, Team",NA
4230,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's Sabre, Individual",NA
4231,2012 Summer,2012,Summer,London,Cycling,"Cycling Women's Road Race, Individual",NA
4232,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Fours,NA
4233,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 400 metres Freestyle,NA
4233,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
4234,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Quadruple Sculls,NA
4235,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Freestyle,NA
4235,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 100 metres Freestyle,NA
4236,1924 Summer,1924,Summer,Paris,Weightlifting,Weightlifting Men's Featherweight,NA
4236,1928 Summer,1928,Summer,Amsterdam,Weightlifting,Weightlifting Men's Featherweight,Gold
4237,2002 Winter,2002,Winter,Salt Lake City,Bobsleigh,Bobsleigh Men's Four,NA
4238,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Long Jump,NA
4239,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 200 metres Butterfly,NA
4239,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
4239,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Butterfly,NA
4240,2008 Summer,2008,Summer,Beijing,Handball,Handball Women's Handball,Silver
4241,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Men's Hockey,NA
4242,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's epee, Team",NA
4242,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's epee, Individual",NA
4242,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's epee, Team",Bronze
4242,1972 Summer,1972,Summer,Munich,Fencing,"Fencing Men's epee, Team",NA
4243,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Men's epee, Team",Silver
4244,1912 Summer,1912,Summer,Stockholm,Sailing,Sailing Mixed 8 metres,NA
4245,1912 Summer,1912,Summer,Stockholm,Sailing,Sailing Mixed 8 metres,NA
4246,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,NA
4247,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA
4248,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 100 metres Relay,NA
4249,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",NA
4250,1976 Summer,1976,Summer,Montreal,Archery,Archery Men's Individual,NA
4251,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",NA
4252,1972 Summer,1972,Summer,Munich,Fencing,"Fencing Men's epee, Individual",NA
4252,1972 Summer,1972,Summer,Munich,Fencing,"Fencing Men's epee, Team",NA
4253,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's epee, Individual",NA
4253,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's epee, Team",NA
4253,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's epee, Team",NA
4254,1956 Summer,1956,Summer,Melbourne,Athletics,"Athletics Men's 5,000 metres",NA
4254,1960 Summer,1960,Summer,Roma,Athletics,"Athletics Men's 10,000 metres",NA
4255,1906 Summer,1906,Summer,Athina,Fencing,"Fencing Men's Foil, Individual",NA
4256,2006 Winter,2006,Winter,Torino,Speed Skating,"Speed Skating Men's 1,500 metres",NA
4256,2006 Winter,2006,Winter,Torino,Speed Skating,Speed Skating Men's Team Pursuit (8 laps),Gold
4256,2010 Winter,2010,Winter,Vancouver,Speed Skating,"Speed Skating Men's 1,000 metres",NA
4256,2010 Winter,2010,Winter,Vancouver,Speed Skating,"Speed Skating Men's 1,500 metres",NA
4256,2010 Winter,2010,Winter,Vancouver,Speed Skating,Speed Skating Men's Team Pursuit (8 laps),NA
4256,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Men's 1,500 metres",NA
4257,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
4257,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,NA
4257,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 20 kilometres,NA
4257,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,NA
4257,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
4257,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,NA
4257,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 20 kilometres,NA
4257,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,NA
4258,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",NA
4259,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Standing Long Jump,NA
4259,1906 Summer,1906,Summer,Athina,Athletics,"Athletics Men's Discus Throw, Greek Style",NA
4259,1906 Summer,1906,Summer,Athina,Athletics,"Athletics Men's Javelin Throw, Freestyle",NA
4260,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Light-Heavyweight,NA
4261,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Butterfly,NA
4261,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 200 metres Butterfly,NA
4261,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
4261,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Butterfly,NA
4261,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Butterfly,NA
4261,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
4262,2008 Summer,2008,Summer,Beijing,Shooting,Shooting Men's Trap,NA
4263,1964 Summer,1964,Summer,Tokyo,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",NA
4263,1968 Summer,1968,Summer,Mexico City,Shooting,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",NA
4264,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Freestyle,NA
4264,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
4264,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Butterfly,NA
4264,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
4264,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 50 metres Freestyle,NA
4264,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 100 metres Freestyle,NA
4264,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
4264,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 100 metres Butterfly,NA
4264,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
4265,1924 Summer,1924,Summer,Paris,Shooting,"Shooting Men's Free Rifle, Prone, 600 metres",NA
4265,1924 Summer,1924,Summer,Paris,Shooting,"Shooting Men's Free Rifle, 400, 600 and 800 metres, Team",NA
4266,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Women's Foil, Individual",NA
4267,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",NA
4268,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Foil, Team",Bronze
4269,1984 Winter,1984,Winter,Sarajevo,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NA
4269,1984 Winter,1984,Winter,Sarajevo,Alpine Skiing,Alpine Skiing Women's Slalom,NA
4270,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,NA
4271,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Middleweight,NA
4272,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 200 metres Freestyle,NA
4272,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 400 metres Freestyle,NA
4272,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 800 metres Freestyle,NA
4272,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 200 metres Individual Medley,NA
4272,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 400 metres Individual Medley,NA
4273,1968 Summer,1968,Summer,Mexico City,Football,Football Men's Football,NA
4274,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Women's Foil, Individual",NA
4274,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Women's Foil, Team",NA
4275,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Cross Country Skiing,Cross Country Skiing Men's 18 kilometres,NA
4275,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,NA
4276,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Extra-Lightweight,NA
4277,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Light-Flyweight,NA
4277,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Flyweight,NA
4278,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Bobsleigh,Bobsleigh Men's Four,NA
4279,1956 Winter,1956,Winter,Cortina d'Ampezzo,Figure Skating,Figure Skating Women's Singles,NA
4280,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Men's Sprint,NA
4281,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Men's Basketball,NA
4282,1952 Summer,1952,Summer,Helsinki,Basketball,Basketball Men's Basketball,NA
4282,1956 Summer,1956,Summer,Melbourne,Basketball,Basketball Men's Basketball,NA
4283,2000 Summer,2000,Summer,Sydney,Badminton,Badminton Women's Singles,NA
4284,1996 Summer,1996,Summer,Atlanta,Water Polo,Water Polo Men's Water Polo,Bronze
4284,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,NA
4284,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,NA
4284,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,NA
4285,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",NA
4285,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Free Rifle, 1,000 Yards",NA
4286,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's Sprint,NA
4287,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Doubles,NA
4288,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Women's Foil, Individual",NA
4288,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Women's Foil, Team",NA
4289,1972 Summer,1972,Summer,Munich,Football,Football Men's Football,NA
4290,1924 Summer,1924,Summer,Paris,Wrestling,"Wrestling Men's Featherweight, Freestyle",NA
4291,2012 Summer,2012,Summer,London,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",NA
4292,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,NA
4293,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,NA
4294,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 200 metres,NA
4295,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 200 metres Butterfly,NA
4295,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 400 metres Individual Medley,NA
4296,1920 Summer,1920,Summer,Antwerpen,Wrestling,"Wrestling Men's Middleweight, Freestyle",NA
4297,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Light-Welterweight,Silver
4298,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Backstroke,NA
4298,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Backstroke,NA
4299,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",NA
4300,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
4300,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Men's Slalom,NA
4301,1964 Winter,1964,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Downhill,NA
4301,1964 Winter,1964,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
4301,1964 Winter,1964,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Slalom,NA
4301,1968 Winter,1968,Winter,Grenoble,Alpine Skiing,Alpine Skiing Men's Downhill,NA
4301,1968 Winter,1968,Winter,Grenoble,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
4301,1968 Winter,1968,Winter,Grenoble,Alpine Skiing,Alpine Skiing Men's Slalom,NA
4302,1936 Summer,1936,Summer,Berlin,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",NA
4302,1936 Summer,1936,Summer,Berlin,Equestrianism,"Equestrianism Men's Three-Day Event, Team",NA
4303,1956 Winter,1956,Winter,Cortina d'Ampezzo,Alpine Skiing,Alpine Skiing Men's Downhill,NA
4303,1956 Winter,1956,Winter,Cortina d'Ampezzo,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
4303,1956 Winter,1956,Winter,Cortina d'Ampezzo,Alpine Skiing,Alpine Skiing Men's Slalom,NA
4304,1972 Summer,1972,Summer,Munich,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",Bronze
4304,1976 Summer,1976,Summer,Montreal,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",Bronze
4305,1980 Summer,1980,Summer,Moskva,Volleyball,Volleyball Men's Volleyball,Silver
4306,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Women's Foil, Individual",NA
4307,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's Discus Throw,NA
4308,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's Pentathlon,NA
4309,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Individual All-Around,NA
4309,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Team All-Around,NA
4309,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Team Portable Apparatus,NA
4309,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Floor Exercise,NA
4309,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Horse Vault,NA
4309,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Uneven Bars,NA
4309,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Balance Beam,NA
4310,2012 Summer,2012,Summer,London,Athletics,Athletics Women's High Jump,NA
4310,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's High Jump,NA
4311,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Marathon,NA
4312,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,NA
4312,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,NA
4312,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Floor Exercise,NA
4312,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Horse Vault,NA
4312,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Parallel Bars,NA
4312,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Horizontal Bar,NA
4312,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Rings,NA
4312,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Pommelled Horse,NA
4313,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's epee, Individual",NA
4313,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's epee, Team",NA
4314,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's Sprint,NA
4315,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",NA
4316,1936 Summer,1936,Summer,Berlin,Sailing,Sailing Mixed One Person Dinghy,NA
4317,2010 Winter,2010,Winter,Vancouver,Bobsleigh,Bobsleigh Men's Two,NA
4317,2010 Winter,2010,Winter,Vancouver,Bobsleigh,Bobsleigh Men's Four,NA
4318,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,NA
4318,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,NA
4318,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,NA
4318,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,NA
4318,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,NA
4319,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",NA
4319,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",NA
4319,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",NA
4319,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",NA
4319,1936 Summer,1936,Summer,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",NA
4319,1936 Summer,1936,Summer,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",NA
4320,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Bronze
4321,1980 Winter,1980,Winter,Lake Placid,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
4321,1980 Winter,1980,Winter,Lake Placid,Biathlon,Biathlon Men's 20 kilometres,NA
4321,1980 Winter,1980,Winter,Lake Placid,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Bronze
4321,1984 Winter,1984,Winter,Sarajevo,Biathlon,Biathlon Men's 10 kilometres Sprint,Silver
4321,1984 Winter,1984,Winter,Sarajevo,Biathlon,Biathlon Men's 20 kilometres,Gold
4321,1984 Winter,1984,Winter,Sarajevo,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Bronze
4321,1988 Winter,1988,Winter,Calgary,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
4321,1988 Winter,1988,Winter,Calgary,Biathlon,Biathlon Men's 20 kilometres,NA
4321,1988 Winter,1988,Winter,Calgary,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Silver
4322,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's Sprint,NA
4322,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,NA
4322,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 10/10 kilometres Pursuit,NA
4322,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Bronze
4322,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,Bronze
4322,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,NA
4322,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 30 km Skiathlon,NA
4322,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
4322,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,NA
4322,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,NA
4322,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Men's 30 km Skiathlon,Silver
4322,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,NA
4322,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 30 km Skiathlon,NA
4322,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,NA
4323,2010 Winter,2010,Winter,Vancouver,Speed Skating,Speed Skating Women's 500 metres,NA
4323,2010 Winter,2010,Winter,Vancouver,Speed Skating,"Speed Skating Women's 1,000 metres",NA
4323,2010 Winter,2010,Winter,Vancouver,Speed Skating,"Speed Skating Women's 1,500 metres",NA
4323,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Women's 1,000 metres",NA
4323,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Women's 1,500 metres",NA
4324,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's Foil, Individual",NA
4324,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's Foil, Team",NA
4325,2010 Winter,2010,Winter,Vancouver,Luge,Luge Mixed (Men)'s Doubles,NA
4326,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 100 metres Hurdles,NA
4327,1976 Summer,1976,Summer,Montreal,Wrestling,"Wrestling Men's Bantamweight, Freestyle",NA
4328,1988 Winter,1988,Winter,Calgary,Bobsleigh,Bobsleigh Men's Two,NA
4328,1988 Winter,1988,Winter,Calgary,Bobsleigh,Bobsleigh Men's Four,NA
4329,2010 Winter,2010,Winter,Vancouver,Curling,Curling Men's Curling,NA
4330,1904 Summer,1904,Summer,St. Louis,Golf,Golf Men's Individual,NA
4331,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Javelin Throw,NA
4332,2012 Summer,2012,Summer,London,Sailing,Sailing Men's Skiff,NA
4333,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,NA
4333,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Team All-Around,NA
4333,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Floor Exercise,NA
4333,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Horse Vault,NA
4333,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Horizontal Bar,NA
